id,code,platform,total,average,std_deviation,ucl,date,second_notify,valid
29311,2100,1.0,395,170.23,65.58,366.97,26/10/2020 20:00,no,no
29312,2100,1.0,241,80.23,39.27,237.33,26/10/2020 20:00,no,no
29313,2115,1.0,172,58.5,26.55,164.68,26/10/2020 20:00,no,no
29314,1139,1.0,230,122.5,26.34,227.86,26/10/2020 20:00,no,no
29315,5393,1.0,102,40.03,13.11,93.86,26/10/2020 20:00,no,no
29316,6803,1.0,390,201,61.63,385.89,26/10/2020 22:00,no,no
29317,5411,1.0,106,48.2,14.38,105.74,26/10/2020 22:00,no,no
29318,1723,0.0,118,60.83,18.62,116.7,26/10/2020 22:00,no,no
29319,2147,1.0,155,39.3,36.09,151.93,26/10/2020 22:00,no,yes
29320,2100,1.0,1775,974.83,198.38,1569.96,26/10/2020 22:00,no,no
29321,2100,1.0,1529,731.53,169.05,1407.72,26/10/2020 22:00,no,no
29322,1247,1.0,676,208.9,95.52,590.97,26/10/2020 22:00,no,no
29323,1385,1.0,277,114.2,40.51,276.25,26/10/2020 23:00,no,no
29324,5206,1.0,37,6.17,4.67,27.92,27/10/2020 05:00,no,no
29325,5393,1.0,105,40.93,15.07,102.61,27/10/2020 09:00,no,no
29326,2113,1.0,50,11.2,7.74,46.24,27/10/2020 10:00,no,no
29328,5103,0.0,32,4.4,4.33,22.05,27/10/2020 10:00,no,no
29329,5411,1.0,125,49.2,17.07,117.49,27/10/2020 12:00,no,no
29330,5394,1.0,91,27.1,13.35,82.45,27/10/2020 12:00,no,no
29331,2304,1.0,233,51.93,42.99,229.65,27/10/2020 13:00,no,no
29332,10104,1.0,87,32.67,17.13,86.39,27/10/2020 13:00,no,no
29333,1155,1.0,450,182.47,60.35,363.52,27/10/2020 13:00,no,no
29335,1155,1.0,388,151.33,48.93,347.03,27/10/2020 14:00,no,no
29336,2102,1.0,562,259.17,87.58,521.91,27/10/2020 15:00,no,no
29337,7214,1.0,109,32.57,18.73,107.5,27/10/2020 15:00,no,no
29338,1240,0.0,138,60.2,20.46,121.59,27/10/2020 15:00,no,no
29339,1155,1.0,168,87.5,25.9,165.19,27/10/2020 15:00,no,no
29341,2100,1.0,437,178.17,78.29,413.04,27/10/2020 16:00,no,no
29342,2115,1.0,216,61.3,33.71,196.14,27/10/2020 16:00,no,no
29343,1385,1.0,80,22.77,13.28,78.4,27/10/2020 16:00,no,no
29344,10102,1.0,112,24.77,19.69,108.5,27/10/2020 16:00,no,no
29345,2111,1.0,275,93.83,40.51,255.87,27/10/2020 16:00,no,no
29346,1219,1.0,146,30.13,16.64,100.04,27/10/2020 16:00,no,no
29347,2115,1.0,82,23.5,8.02,55.6,27/10/2020 16:00,no,no
29348,1219,1.0,339,143.77,48.33,337.09,27/10/2020 16:00,no,no
29349,1249,1.0,1500,513.27,178.66,1227.91,27/10/2020 17:00,no,no
29351,2115,1.0,67,24.63,9.41,62.26,27/10/2020 18:00,no,no
29352,1723,0.0,132,30.37,25.35,106.42,27/10/2020 18:00,no,no
29353,1723,1.0,111,44.13,16.28,109.27,27/10/2020 19:00,no,no
29354,1723,1.0,53,17.07,7.91,51.32,27/10/2020 19:00,no,no
29355,2100,1.0,59,16.93,8.51,55.22,27/10/2020 19:00,no,no
29356,2100,1.0,280,88.07,47.47,277.93,27/10/2020 20:00,no,no
29357,5230,0.0,172,78.33,28.36,163.41,27/10/2020 20:00,no,no
29358,2100,0.0,87,19.07,19.69,78.14,27/10/2020 20:00,no,no
29359,1264,0.0,82,38.27,13.03,77.35,27/10/2020 21:00,no,no
29360,1385,1.0,277,43.03,61.84,466.661,27/10/2020 22:00,no,no
29361,1219,1.0,392,150.9,59.98,661.658,27/10/2020 22:00,no,no
29362,1247,1.0,794,228.23,133.86,763.66,27/10/2020 22:00,no,no
29363,1234,1.0,1692,777.9,208.48,1611.81,27/10/2020 22:00,no,no
29364,8134,0.0,89,19.4,20.43,88.99,27/10/2020 23:00,no,no
29365,1171,1.0,211,110.7,32.9,209.39,27/10/2020 23:00,no,no
29368,5104,1.0,323,99.27,36.95,210.12,28/10/2020 06:00,no,no
29369,1385,1.0,112,15.47,19.26,94.9,28/10/2020 06:00,no,no
29370,2100,0.0,111,29.1,17.09,97.48,28/10/2020 08:00,no,no
29371,5226,0.0,305,50.97,66.57,250.69,28/10/2020 08:00,no,no
29372,5226,0.0,275,42.13,57.47,272.03,28/10/2020 08:00,no,no
29374,2105,0.0,71,22.9,9.02,58.96,28/10/2020 10:00,no,no
29375,5230,0.0,178,83.7,31.15,177.15,28/10/2020 10:00,no,no
29376,1723,0.0,28,7.87,4.89,27.7,28/10/2020 11:00,no,no
29379,5104,0.0,604,158.2,57.89,389.76,28/10/2020 12:00,no,no
29380,2203,0.0,91,36.6,16.79,86.96,28/10/2020 12:00,no,no
29381,1723,0.0,53,24.1,6.3,49.3,28/10/2020 12:00,no,no
29383,2203,1.0,440,204.53,77.11,435.86,28/10/2020 13:00,no,no
29384,2203,0.0,109,27.03,14.97,86.93,28/10/2020 14:00,no,no
29385,2203,1.0,524,173.03,68.71,447.87,28/10/2020 14:00,no,yes
29389,7214,1.0,156,37,29.07,153.28,28/10/2020 14:00,no,no
29390,5384,1.0,121,44.13,18.21,116.96,28/10/2020 15:00,no,no
29391,5104,1.0,770,355.07,93.91,730.7,28/10/2020 15:00,no,no
29392,5230,0.0,185,76.57,26.22,181.43,28/10/2020 16:00,no,no
29393,1723,1.0,66,18.3,10.13,61.64,28/10/2020 16:00,no,no
29394,1385,0.0,113,44.1,20.74,106.31,28/10/2020 16:00,no,no
29395,1385,1.0,295,51.53,77.97,291.18,28/10/2020 17:00,no,no
29396,1723,0.0,56,18.77,9.39,93.8968,28/10/2020 17:00,no,no
29397,5104,0.0,2517,1237.9,199.86,3674.96,28/10/2020 18:00,no,no
29399,1385,1.0,395,179.63,71.7,394.74,28/10/2020 18:00,no,no
29400,1385,1.0,248,19.17,29.64,222.09,28/10/2020 19:00,no,yes
29401,1155,1.0,246,93.57,36.8,203.97,28/10/2020 19:00,no,no
29402,1723,1.0,82,28.37,13.19,81.14,28/10/2020 19:00,no,no
29403,2100,1.0,66,4.87,10.74,61.23,28/10/2020 19:00,no,no
29404,1155,1.0,246,91.67,34.05,227.85,28/10/2020 19:00,no,no
29405,5103,1.0,3717,1324.97,568.83,3600.3,28/10/2020 19:00,no,no
29406,1249,1.0,2252,575.73,348.83,1971.06,28/10/2020 19:00,no,no
29407,1247,1.0,1117,260.3,207.21,1089.15,28/10/2020 19:00,no,no
29408,1234,1.0,2681,838.63,358.58,2272.95,28/10/2020 19:00,no,no
29409,1224,1.0,219,76.13,31.3,201.32,28/10/2020 19:00,no,no
29410,2105,0.0,71,24.13,11.52,70.23,28/10/2020 20:00,no,no
29411,5235,1.0,40,4.37,7.04,39.08,28/10/2020 20:00,no,yes
29412,2100,0.0,96,21.73,23.01,90.77,28/10/2020 20:00,no,yes
29413,5411,1.0,294,139.53,42.23,266.23,28/10/2020 20:00,no,no
29414,2304,1.0,440,133.67,65.43,395.4,28/10/2020 22:00,no,no
29417,5411,1.0,339,139.53,42.23,308.46,28/10/2020 22:00,no,no
29418,1240,0.0,152,64.5,24.86,139.07,28/10/2020 22:00,no,no
29419,1155,1.0,510,280.8,70.73,492.99,28/10/2020 22:00,no,no
29420,1271,1.0,1038,506.93,158.02,980.99,28/10/2020 23:00,no,no
29421,2115,1.0,829,479.37,98.25,774.13,28/10/2020 23:00,no,no
29422,2100,1.0,2074,1067.67,317.7,2020.78,28/10/2020 23:00,no,no
29423,7891,0.0,253,124.4,42.82,252.85,28/10/2020 23:00,no,no
29428,5407,1.0,41,14.9,5.48,36.82,29/10/2020 05:00,no,no
29431,7902,1.0,344,117.8,58.8,294.19,29/10/2020 13:00,no,no
29432,1171,1.0,169,93.33,21.06,156.52,29/10/2020 14:00,no,no
29433,7214,1.0,199,41.27,38.85,196.67,29/10/2020 15:00,no,no
29434,1219,1.0,124,44.23,13.61,98.69,29/10/2020 15:00,no,no
29436,5394,1.0,133,56.53,14.34,113.9,29/10/2020 22:00,no,no
29437,5103,0.0,124,36.93,20.03,118.33,29/10/2020 22:00,no,no
29438,1171,1.0,74,17.8,7.74,51.49,29/10/2020 22:00,no,no
29439,1155,1.0,3266,957.4,258.53,3243.5,29/10/2020 22:00,no,no
29440,1219,1.0,420,229.47,46.14,414.01,29/10/2020 22:00,no,no
29441,1139,1.0,209,70.3,43.54,200.93,29/10/2020 22:00,no,no
29442,1171,1.0,270,119.27,48.44,264.6,29/10/2020 23:00,no,no
29444,2305,1.0,1067,180.83,239.2,904.66,30/10/2020 08:00,no,yes
29445,2305,1.0,550,42.07,51.27,206.38,30/10/2020 08:00,no,no
29446,2105,1.0,148,51.97,22.87,120.59,30/10/2020 08:00,no,yes
29447,2105,1.0,142,41.17,21.19,125.92,30/10/2020 08:00,no,no
29448,2305,1.0,324,61.1,41.9,233.05,30/10/2020 09:00,no,no
29449,9809,0.0,79,16.47,19.89,76.7,30/10/2020 10:00,no,yes
29450,1139,1.0,73,21,11.6,68.13,30/10/2020 10:00,no,no
29451,103,1.0,89,17.3,18.71,78.7,30/10/2020 10:00,no,no
29452,1249,1.0,204,74.07,31.64,200.61,30/10/2020 11:00,no,no
29453,2305,0.0,125,39.23,25.96,117.12,30/10/2020 12:00,no,no
29454,1385,1.0,120,13.83,11.16,48.85,30/10/2020 12:00,no,no
29455,103,1.0,217,88.37,37.33,200.36,30/10/2020 12:00,no,no
29456,1234,1.0,1223,532.93,166.34,1198.28,30/10/2020 12:00,no,no
29457,1473,1.0,149,21.6,10.87,54.22,30/10/2020 13:00,no,yes
29458,606,1.0,67,14.27,11.78,64.95,30/10/2020 13:00,no,no
29459,1723,1.0,188,63.93,23.86,159.39,30/10/2020 13:00,no,no
29460,1385,1.0,566,200.53,89.34,468.55,30/10/2020 13:00,no,no
29461,1385,1.0,107,32.27,19.04,94.34,30/10/2020 13:00,no,no
29462,607,1.0,88,19.17,13.37,75.61,30/10/2020 14:00,no,no
29463,2015,1.0,233,57.73,38.64,216.43,30/10/2020 14:00,no,no
29464,606,1.0,319,89.17,72.75,313.79,30/10/2020 14:00,no,no
29467,5104,0.0,47,4,9.02,44.66,30/10/2020 15:00,no,no
29468,1385,1.0,449,145.73,73.09,438.11,30/10/2020 15:00,no,no
29469,1234,0.0,81,4.37,10.65,49.5,30/10/2020 16:00,no,yes
29470,606,1.0,98,17.67,17.95,94.85,30/10/2020 16:00,no,no
29471,606,1.0,393,89.33,56.77,316.4,30/10/2020 17:00,no,no
29472,1480,1.0,199,67.23,27.3,176.44,30/10/2020 17:00,no,no
29473,606,1.0,345,67.43,47.91,261.38,30/10/2020 17:00,no,no
29474,2105,1.0,283,77.33,39.6,235.74,30/10/2020 17:00,no,no
29475,2304,0.0,91,27.47,15.21,89.24,30/10/2020 17:00,no,no
29476,1723,1.0,321,120.47,40.31,281.69,30/10/2020 17:00,no,no
29477,9809,0.0,82,15.13,19.06,145.688,30/10/2020 18:00,no,no
29478,5411,1.0,172,60.03,30.87,152.66,30/10/2020 19:00,no,no
29479,5103,1.0,1810,695.53,243.03,1667.66,30/10/2020 20:00,no,no
29480,1249,1.0,410,166.07,58.42,399.76,30/10/2020 20:00,no,no
29481,8118,1.0,114,33.63,17.99,106.76,30/10/2020 20:00,no,no
29482,7880,1.0,507,161.4,76.78,468.54,30/10/2020 20:00,no,no
29483,1219,1.0,108,33.9,16.48,99.81,30/10/2020 20:00,no,no
29484,1171,1.0,135,45.97,19.06,122.19,30/10/2020 20:00,no,no
29485,8215,1.0,180,25.8,21.92,113.47,30/10/2020 20:00,no,no
29486,111140,1.0,564,278.27,87.92,542.01,30/10/2020 20:00,no,no
29487,2104,1.0,517,240.2,79.42,478.47,30/10/2020 20:00,no,no
29488,1385,0.0,35,6,6.73,33.36,30/10/2020 20:00,no,no
29489,1234,1.0,1230,654.53,141.39,1220.1,30/10/2020 21:00,no,no
29490,103,1.0,100,40.9,14.72,99.76,30/10/2020 22:00,no,no
29491,2100,1.0,275,94.1,36.11,238.53,30/10/2020 22:00,no,no
29492,120405,1.0,2172,1418.2,248.96,2165.09,30/10/2020 22:00,no,no
29493,120403,1.0,1289,679.07,187.64,1241.98,30/10/2020 22:00,no,no
29494,8215,1.0,2137,1206.47,309.36,2134.56,30/10/2020 22:00,no,no
29495,2714,1.0,223,98.3,38.54,213.93,30/10/2020 22:00,no,no
29496,1156,1.0,1893,1366.73,174.57,1890.45,30/10/2020 22:00,no,no
29497,111120,1.0,410,233.13,55.64,400.04,30/10/2020 22:00,no,no
29498,5411,1.0,1046,629.63,136.53,1039.22,30/10/2020 22:00,no,no
29499,5411,1.0,172,46.1,31.24,171.05,30/10/2020 22:00,no,no
29500,2092,1.0,334,117.07,71.61,331.89,30/10/2020 23:00,no,no
29503,2105,1.0,300,65.37,72.82,283.82,31/10/2020 09:00,no,no
29504,2105,0.0,152,22.67,38.22,139.86,31/10/2020 10:00,no,no
29505,2105,1.0,356,54.37,71.42,340.07,31/10/2020 11:00,no,no
29506,8215,1.0,833,190.53,105.22,611.42,31/10/2020 12:00,no,no
29508,1171,1.0,143,47.3,23.47,141.17,31/10/2020 15:00,no,no
29509,5411,1.0,300,129.23,42.21,255.87,31/10/2020 15:00,no,no
29510,2105,0.0,168,22.67,38.22,279.712,31/10/2020 17:00,no,no
29511,1385,1.0,111,34.83,18.09,109.69,31/10/2020 18:00,no,no
29513,1385,1.0,104,33.43,21.22,102.23,31/10/2020 19:00,no,no
29514,2104,1.0,40,14.73,7.63,37.62,31/10/2020 20:00,no,no
29516,1723,0.0,792,483.8,67.69,771.26,31/10/2020 21:00,no,no
29517,2105,0.0,179,16.7,39.16,175.9,31/10/2020 22:00,no,no
29518,1385,1.0,166,16.63,31.11,162.83,1/11/2020 12:00,no,no
29519,8215,0.0,128,52.73,23.19,124.11,1/11/2020 13:00,no,no
29520,8215,1.0,178,56.73,38.46,172.11,1/11/2020 13:00,no,no
29521,2105,0.0,179,27.7,48.94,177.6,1/11/2020 18:00,no,yes
29522,2105,1.0,475,85.63,129.12,473,1/11/2020 20:00,no,no
29524,2123,1.0,179,48.27,28.65,162.88,1/11/2020 21:00,no,no
29526,120405,0.0,4552,1670.67,576.74,4035.23,1/11/2020 22:00,no,no
29527,1880,1.0,607,256.47,74,552.45,1/11/2020 22:00,no,no
29528,120405,0.0,454,185.93,80.9,435.05,1/11/2020 22:00,no,no
29529,1723,1.0,250,114.33,32.79,245.5,1/11/2020 22:00,no,no
29530,5206,1.0,204,108.23,28.74,194.44,1/11/2020 22:00,no,no
29531,1139,1.0,286,136.43,41.34,260.46,1/11/2020 22:00,no,no
29536,111140,1.0,216,17.57,31.27,200.37,2/11/2020 8:00,no,yes
29537,1356,1.0,442,190.5,83.11,439.83,2/11/2020 9:00,no,no
29538,1139,1.0,346,145.87,62.64,333.77,2/11/2020 10:00,no,no
29540,111113,1.0,89,27.17,14.02,84.17,2/11/2020 12:00,no,no
29541,111140,1.0,346,16.73,65.7,297.51,2/11/2020 12:00,no,no
29542,2115,1.0,331,168.7,51.31,322.62,2/11/2020 12:00,no,no
29543,1385,1.0,178,44.67,39.35,165.92,2/11/2020 12:00,no,no
29544,10102,1.0,1815,155.97,86.55,502.15,2/11/2020 13:00,no,no
29545,5193,1.0,10318,52.03,181.74,868.88,2/11/2020 13:00,no,no
29546,5193,1.0,2318,9.03,48.78,240.3,2/11/2020 13:00,no,no
29547,606,1.0,1892,423.57,303.49,1334.03,2/11/2020 13:00,no,no
29548,2100,1.0,170,24.97,18.46,102.64,2/11/2020 13:00,no,no
29549,5411,1.0,965,562.73,132.66,960.72,2/11/2020 15:00,no,no
29550,2115,1.0,863,488.43,119.47,846.83,2/11/2020 15:00,no,no
29551,2115,1.0,463,224.97,73.52,445.53,2/11/2020 15:00,no,no
29552,2113,1.0,189,81.93,35,186.94,2/11/2020 15:00,no,no
29553,10104,1.0,103,28.8,16.9,97.4,2/11/2020 15:00,no,no
29554,2113,1.0,181,66.93,27.96,178.77,2/11/2020 15:00,no,no
29555,2113,1.0,103,32.53,15.51,95.71,2/11/2020 15:00,no,no
29556,2115,1.0,258,104.97,36.94,252.72,2/11/2020 15:00,no,no
29557,103,1.0,59,10.03,10.78,57.44,2/11/2020 15:00,no,no
29558,1219,1.0,102,48.77,12.81,87.18,2/11/2020 15:00,no,no
29559,5206,1.0,249,114.87,43.59,245.62,2/11/2020 15:00,no,no
29561,2105,0.0,201,28.47,55.52,199.41,2/11/2020 15:00,no,no
29562,5103,1.0,2115,1018.4,266,2082.38,2/11/2020 15:00,no,no
29563,606,1.0,436,103.03,80.27,424.11,2/11/2020 15:00,no,no
29564,606,1.0,384,85.4,70.03,365.5,2/11/2020 15:00,no,yes
29565,8215,1.0,266,69.9,39.18,226.62,2/11/2020 16:00,no,no
29566,5411,1.0,193,58.83,31.49,184.8,2/11/2020 16:00,no,no
29567,1219,1.0,92,41.3,12.66,91.93,2/11/2020 16:00,no,no
29568,2115,1.0,281,98.8,43.8,274.01,2/11/2020 16:00,no,no
29569,2111,1.0,403,111.27,69.34,319.3,2/11/2020 16:00,no,no
29570,1385,1.0,512,102.27,130.31,496.72,2/11/2020 16:00,no,no
29571,8215,1.0,341,141.33,49.15,337.93,2/11/2020 16:00,no,no
29572,1234,1.0,1566,704.33,210.79,1547.49,2/11/2020 16:00,no,no
29573,9204,1.0,188,55.77,41.17,185.48,2/11/2020 17:00,no,no
29574,2100,1.0,455,118.8,75.66,421.46,2/11/2020 17:00,no,no
29575,606,1.0,98,6.27,15.48,80.74,2/11/2020 17:00,no,no
29576,1155,1.0,2008,1381.57,198.78,1977.9,2/11/2020 17:00,no,no
29577,1249,1.0,432,173.5,55.32,394.79,2/11/2020 17:00,no,no
29578,1234,1.0,99,39.6,11.16,84.24,2/11/2020 17:00,no,no
29579,120404,0.0,2201,781.77,215.92,1701.29,2/11/2020 18:00,no,no
29580,8215,0.0,1744,693.67,106.81,1170.43,2/11/2020 18:00,no,no
29581,5193,0.0,1525,5.37,17.04,82.78,2/11/2020 18:00,no,no
29582,120405,0.0,67,15.97,9.8,56.32,2/11/2020 18:00,no,no
29583,1723,0.0,234,79.57,35.31,226.48,2/11/2020 18:00,no,no
29584,120405,0.0,108,35.37,13.47,91.75,2/11/2020 18:00,no,no
29585,103,1.0,136,35.8,24.01,133.06,2/11/2020 18:00,no,no
29586,120404,1.0,612,364.67,81.98,610.61,2/11/2020 18:00,no,no
29587,2113,1.0,1506,758.23,242.56,1485.93,2/11/2020 18:00,no,no
29588,1356,1.0,545,190.5,83.11,522.94,2/11/2020 18:00,no,no
29589,111120,0.0,108,50.23,15.13,99.21,2/11/2020 18:00,no,no
29590,111120,0.0,195,85.57,26.18,170.2,2/11/2020 18:00,no,no
29591,5104,0.0,174,31.8,34.2,136.67,2/11/2020 18:00,no,no
29592,2113,0.0,251,119.9,37.96,242.36,2/11/2020 18:00,no,no
29593,2100,0.0,300,104.6,45.18,247.62,2/11/2020 18:00,no,no
29594,5103,1.0,2154,706.73,288.2,1859.53,2/11/2020 18:00,no,no
29595,5103,1.0,722,285.63,106.77,712.71,2/11/2020 18:00,no,no
29596,1249,1.0,360,82.4,55.34,303.75,2/11/2020 18:00,no,no
29597,1249,1.0,677,306.97,91.74,673.91,2/11/2020 18:00,no,no
29598,1249,1.0,2511,872.63,398.76,2467.67,2/11/2020 18:00,no,no
29599,1234,1.0,758,256.53,78.47,570.41,2/11/2020 18:00,no,no
29600,2100,0.0,80,31.1,11.44,79.09,2/11/2020 19:00,no,no
29601,2104,1.0,44,15.37,9.24,43.07,2/11/2020 19:00,no,no
29602,9809,0.0,142,20.67,32.27,118.94,2/11/2020 19:00,no,no
29603,111140,1.0,251,6.93,49.59,250.35,2/11/2020 19:00,no,no
29604,2115,1.0,99,29.5,15.17,90.2,2/11/2020 19:00,no,no
29605,2092,1.0,215,54.13,36.27,199.21,2/11/2020 19:00,no,no
29606,2092,1.0,132,19.3,15.81,83.22,2/11/2020 19:00,no,no
29607,1171,1.0,208,53.73,37.63,204.24,2/11/2020 19:00,no,no
29608,111140,1.0,562,218.63,81.11,543.07,2/11/2020 19:00,no,no
29609,8215,1.0,372,136.93,71.16,350.42,2/11/2020 19:00,no,no
29610,1385,1.0,310,24.5,39.96,147.11,2/11/2020 19:00,no,no
29611,1356,1.0,1757,973.53,239.38,1691.68,2/11/2020 19:00,no,no
29612,111120,0.0,162,87.9,21.25,157.91,2/11/2020 19:00,no,no
29613,2104,0.0,190,95.6,28.49,187.9,2/11/2020 19:00,no,no
29614,5206,1.0,302,114.07,43.77,289.15,2/11/2020 19:00,no,no
29615,1139,1.0,419,145.87,62.64,396.41,2/11/2020 19:00,no,no
29616,5103,1.0,5357,2129.97,795.61,5312.41,2/11/2020 19:00,no,no
29617,1249,1.0,11100,4254.43,1555.79,10477.6,2/11/2020 19:00,no,no
29618,9809,0.0,157,20.67,32.27,151.21,2/11/2020 20:00,no,no
29619,10102,0.0,1057,467.8,129.83,1020.53,2/11/2020 20:00,no,no
29620,1546,1.0,1071,494.3,139.21,1051.14,2/11/2020 20:00,no,no
29621,103,1.0,247,131.83,28.44,245.58,2/11/2020 20:00,no,no
29622,2482,0.0,104,46.1,16.25,98.15,2/11/2020 20:00,no,no
29623,111140,1.0,780,38.8,61.01,698.617,2/11/2020 20:00,no,no
29624,2148,1.0,122,38.3,20.1,118.71,2/11/2020 20:00,no,no
29625,1155,0.0,1644,908.97,221.32,1637.86,2/11/2020 20:00,no,no
29626,5411,1.0,422,167.43,74.08,389.69,2/11/2020 20:00,no,no
29627,2115,1.0,1042,528.77,167.72,1031.93,2/11/2020 20:00,no,no
29628,1723,1.0,269,119.5,43.56,250.19,2/11/2020 20:00,no,no
29629,1723,1.0,109,57.7,16.93,108.5,2/11/2020 20:00,no,no
29630,120404,1.0,634,315.77,77.12,624.25,2/11/2020 21:00,no,no
29631,120405,0.0,447,169,74,409.77,2/11/2020 21:00,no,no
29632,103,0.0,85,39.43,11.98,79.76,2/11/2020 21:00,no,no
29633,103,0.0,954,574.6,95.91,926.19,2/11/2020 21:00,no,no
29634,2115,1.0,108,41.07,16.47,106.96,2/11/2020 21:00,no,no
29635,7214,0.0,83,27.5,12.84,80.82,2/11/2020 21:00,no,no
29636,1723,1.0,1073,579.73,158.83,1056.23,2/11/2020 21:00,no,no
29637,120405,0.0,82,26.9,12.2,65.42,2/11/2020 21:00,no,no
29638,2102,0.0,428,187.8,65.35,397.28,2/11/2020 21:00,no,no
29639,2100,0.0,133,30.37,18.5,88.02,2/11/2020 21:00,no,no
29640,103,1.0,269,90.93,38.22,243.79,2/11/2020 21:00,no,no
29641,1385,0.0,195,51.43,39.59,173.87,2/11/2020 21:00,no,no
29642,7214,1.0,158,94.9,18.74,151.11,2/11/2020 21:00,no,no
29643,1219,1.0,495,243.2,69.79,452.57,2/11/2020 21:00,no,no
29644,1155,1.0,743,320.43,108.55,646.07,2/11/2020 21:00,no,no
29645,120405,0.0,249,93.53,47.66,243.2,2/11/2020 21:00,no,no
29646,7902,1.0,64,24.1,11.76,59.39,2/11/2020 22:00,no,no
29647,10102,1.0,272,63.2,33.23,196.13,2/11/2020 22:00,no,no
29648,8215,1.0,335,83.77,37.95,235.56,2/11/2020 22:00,no,no
29649,7902,0.0,92,34.1,16.94,87.34,2/11/2020 22:00,no,no
29650,2100,0.0,225,80.9,33.54,220.82,2/11/2020 22:00,no,no
29652,1366,0.0,1834,1211.27,157.46,1770.15,2/11/2020 23:00,no,no
29653,2104,1.0,339,122.13,54,338.13,2/11/2020 23:00,no,no
29659,2092,1.0,84,24.73,14.53,82.86,3/11/2020 7:00,no,no
29661,2092,1.0,90,26.27,13.15,78.86,3/11/2020 10:00,no,no
29664,1385,1.0,104,13.43,15.15,76.08,3/11/2020 11:00,no,no
29665,1385,1.0,3738,1775.43,500.92,3278.18,3/11/2020 11:00,no,no
29666,1385,1.0,216,45.67,31.83,174.56,3/11/2020 11:00,no,no
29667,606,1.0,190,21.1,24.8,104.53,3/11/2020 13:00,no,no
29668,1385,1.0,490,207.3,90.11,477.63,3/11/2020 14:00,no,no
29669,1385,1.0,342,56.23,69.99,270.23,3/11/2020 14:00,no,no
29670,1385,1.0,3620,1495.03,461.43,3340.74,3/11/2020 14:00,no,no
29671,1385,1.0,376,141.1,57.51,371.16,3/11/2020 14:00,no,no
29672,2113,1.0,238,87.5,41.65,212.45,3/11/2020 15:00,no,no
29673,1385,0.0,193,94.4,27.44,183.45,3/11/2020 15:00,no,no
29674,7880,1.0,320,56.77,72.64,278.75,3/11/2020 16:00,no,no
29675,5411,1.0,225,63.17,39.65,221.78,3/11/2020 16:00,no,no
29676,5411,1.0,84,22.93,11.04,68.73,3/11/2020 16:00,no,no
29677,120404,0.0,178,38.93,39.16,159.19,3/11/2020 17:00,no,no
29678,1723,0.0,38,11.37,6.38,37.68,3/11/2020 17:00,no,no
29679,8215,1.0,322,100.33,71.42,314.6,3/11/2020 17:00,no,no
29680,2092,1.0,394,122.27,50.04,544.745,3/11/2020 17:00,no,no
29681,2092,1.0,323,116.03,66.02,314.09,3/11/2020 17:00,no,no
29682,2115,1.0,136,43.57,20.31,124.79,3/11/2020 17:00,no,no
29683,1171,1.0,261,83.6,53.39,243.77,3/11/2020 17:00,no,no
29684,606,1.0,160,29.03,30.83,126,3/11/2020 17:00,no,no
29685,2100,0.0,294,113.33,56.75,291.66,3/11/2020 17:00,no,no
29686,2100,0.0,138,32.1,33.3,134.3,3/11/2020 17:00,no,no
29687,1385,0.0,204,57.17,47.47,203.65,3/11/2020 17:00,no,no
29688,120404,0.0,126,25.83,30.55,119.33,3/11/2020 17:00,no,no
29689,9227,1.0,369,141.37,62.41,328.58,3/11/2020 18:00,no,no
29690,8117,0.0,108,27.17,19.47,106.99,3/11/2020 18:00,no,no
29691,6434,1.0,1239,640.6,194.86,1225.18,3/11/2020 18:00,no,no
29692,2115,1.0,979,506.07,144.56,939.76,3/11/2020 18:00,no,no
29693,2092,1.0,149,47.97,22.03,136.08,3/11/2020 18:00,no,no
29694,1385,1.0,368,34.53,67.7,482.927,3/11/2020 18:00,no,no
29695,5206,1.0,350,127.53,72.66,345.52,3/11/2020 19:00,no,no
29696,2102,1.0,428,245.7,48.89,392.38,3/11/2020 19:00,no,no
29697,103,1.0,111,42.97,16.86,110.39,3/11/2020 19:00,no,no
29699,120404,0.0,191,34.2,36.77,183.73,3/11/2020 19:00,no,no
29700,1723,1.0,233,107.87,38.85,224.43,3/11/2020 19:00,no,no
29701,1171,1.0,215,86.83,31.56,213.08,3/11/2020 20:00,no,no
29702,120404,0.0,173,25.8,30.58,149.96,3/11/2020 20:00,no,no
29703,2102,1.0,321,166.73,34.69,305.48,3/11/2020 20:00,no,no
29704,2100,1.0,86,8.47,17.24,85.9,3/11/2020 20:00,no,no
29705,1385,0.0,106,49.6,16.97,104.04,3/11/2020 20:00,no,no
29706,2304,1.0,630,313.23,103.83,624.73,3/11/2020 20:00,no,no
29707,1356,1.0,621,210.67,123.5,581.18,3/11/2020 20:00,no,no
29708,2100,0.0,361,176.8,56.98,360.37,3/11/2020 20:00,no,no
29709,1234,1.0,1898,741.83,283,1873.83,3/11/2020 20:00,no,no
29710,1233,1.0,658,251.67,92.5,621.68,3/11/2020 20:00,no,no
29711,1546,1.0,1636,530.87,229.29,1448.04,3/11/2020 21:00,no,no
29712,120404,0.0,2369,856.23,437.84,2230.93,3/11/2020 21:00,no,no
29714,1385,1.0,4480,3044.17,437.38,4356.3,3/11/2020 21:00,no,no
29715,10102,0.0,95,34.77,14.67,81.27,3/11/2020 21:00,no,no
29716,5206,1.0,421,126.07,71.29,411.23,3/11/2020 21:00,no,no
